Arquivo,Classe,Liver,Kidney,Altura,Comprimento,Hi,Hu,Homogeneidade,Entropia
ROI_6_7,saudavel,"(286, 190)","(249, 229)",28,28,1.1048146836392425,"[0.0013376529282782333, 1.2101718159972932e-10, 1.3850687623252344e-13, 1.7915567854372282e-13, -1.7031895039623453e-26, 8.711698340042156e-19, -2.2502730954245645e-26]","[0.5185344359738766, 0.027277031178894948, 0.28943119288820107, 0.027277031178894958]","[6.3722599410222776, 7.643036643158248, 6.352980230314765, 7.644418952748263]"
ROI_6_8,saudavel,"(289, 186)","(264, 237)",28,28,1.1798927907231156,"[0.0013015676285798464, 2.615425785960115e-10, 2.854997408001078e-13, 8.629004829746638e-14, 4.237710896402456e-27, -1.2384087141383346e-18, -1.2863871617045108e-26]","[0.5185354014210335, 0.026335739889035637, 0.28806829039401044, 0.02633574596918927]","[6.775725030850936, 7.8771731550534305, 6.379785339450333, 7.875470896638658]"
ROI_6_9,saudavel,"(270, 189)","(256, 236)",28,28,1.2122329833454017,"[0.0013055610897129422, 6.036138367236068e-10, 2.558199509030785e-13, 2.62356400299211e-13, 4.7418951334372215e-26, -1.3337307399157178e-18, -4.8693906682560083e-26]","[0.5185355701653221, 0.021033220403977704, 0.28039845600269947, 0.021033232183571688]","[6.780704954344099, 7.844844422417827, 6.345043722378256, 7.8496052934562615]"
ROI_7_0,saudavel,"(314, 191)","(252, 229)",28,28,0.9041484782807778,"[0.0014683591076969358, 4.0838895101960434e-11, 1.1175802194905747e-12, 2.402043250580178e-13, 2.5573349239071054e-26, -1.2522669009905812e-18, 1.21798707646055e-25]","[0.5185322025588771, 0.035695129504945036, 0.30161066645151585, 0.03569512523554974]","[6.558012175105984, 7.762812003072037, 6.376789754124289, 7.764123159015202]"
ROI_7_1,saudavel,"(310, 185)","(263, 228)",28,28,0.8701378385320054,"[0.001477726493662094, 2.337058038588476e-10, 1.0442608702449956e-12, 3.875478999981565e-13, 1.7627662537921762e-26, 2.064891221288751e-18, -2.459119570158179e-25]","[0.518531830687936, 0.042288726218211864, 0.31114832336628123, 0.04228872654859016]","[6.5352117131502885, 7.774636123605997, 6.411531371196366, 7.774828388065077]"
ROI_7_2,saudavel,"(313, 184)","(263, 226)",28,28,0.8471112348600863,"[0.001483149021558623, 2.0132583300098391e-10, 1.8937862211234112e-13, 3.0517335747078355e-13, 6.838687144490325e-26, -4.195330377262759e-18, -2.656260037235903e-26]","[0.5185318538489666, 0.04227644054576229, 0.3111305203166637, 0.042276444993915016]","[6.452139693051369, 7.65597111635699, 6.302365597369672, 7.6573854563828725]"
ROI_7_3,saudavel,"(313, 177)","(261, 223)",28,28,0.8363473342989172,"[0.001508731459676959, 3.3523013442974414e-10, 9.637898003027351e-13, 1.2295068372149373e-13, -3.298802582346977e-26, -1.323854621752569e-18, 2.651637953091977e-26]","[0.5185318660647533, 0.04024310500802195, 0.3081894405848299, 0.04024310779518435]","[6.671788007740884, 7.828115663555162, 6.387721847386844, 7.827486661386458]"
ROI_7_4,saudavel,"(305, 182)","(261, 221)",28,28,0.8062586223381732,"[0.0015523307837702657, 6.092291128478248e-11, 1.1009474406641906e-12, 3.464306266282144e-14, 6.0908058649107626e-27, 6.814252529300365e-20, 2.945457731718022e-27]","[0.5185309876849008, 0.062377009622603626, 0.3402058637235072, 0.06237701213505616]","[6.370093061233846, 7.6562987125263104, 6.3559758156408135, 7.655262232120475]"
ROI_7_5,saudavel,"(299, 174)","(256, 224)",28,28,0.8204449378709594,"[0.0015048855702510056, 2.9517397952614035e-10, 2.1773969619148519e-13, 8.061786633067226e-14, 9.856362173135387e-28, -5.178142878578667e-19, -1.0635520680649533e-26]","[0.5185314444058335, 0.05462006995589543, 0.32898533134912816, 0.054620071184805816]","[6.147480799825821, 7.45913211931751, 6.223000518004593, 7.459006677099533]"
ROI_7_6,saudavel,"(304, 179)","(270, 231)",28,28,0.8618907587491993,"[0.001481026766675117, 1.4779175341669553e-10, 4.647016662032329e-14, 3.510077880622946e-14, -1.1388086911945269e-27, -3.4939930396253946e-19, 8.442650958184848e-28]","[0.5185318459622653, 0.039649303622544034, 0.3073305521875706, 0.03964929672379374]","[6.605974717576442, 7.782191449775721, 6.37678975412429, 7.783006571582567]"
ROI_7_7,saudavel,"(290, 169)","(265, 226)",28,28,0.8212619135156537,"[0.00149560467006872, 6.379722145505761e-10, 2.7828146731723616e-12, 3.837349785324057e-13, 3.3990773729160344e-25, -1.4430489931171812e-18, -2.0422612713180417e-25]","[0.5185317611686436, 0.05011641074114839, 0.32247055924713147, 0.05011642878755477]","[6.925550942459476, 7.903324521119143, 6.348039307704302, 7.900941695668834]"
ROI_7_8,saudavel,"(301, 174)","(259, 225)",28,28,0.819250645994832,"[0.001499992815538102, 5.3737466577025296e-11, 2.1774892151739856e-13, 1.2233753391423e-14, 1.01646977569243e-28, -7.992108627874715e-20, -6.231835528584691e-28]","[0.518531628236077, 0.03758475472981372, 0.3043447952486017, 0.037584765567598516]","[6.622155069564897, 7.767181089228576, 6.360916738251272, 7.770383462773391]"
ROI_7_9,saudavel,"(301, 181)","(246, 217)",28,28,0.8485057669629246,"[0.0014846997676050359, 8.979013664524186e-11, 8.004454598842451e-14, 2.8140886227980937e-13, -1.9027994160968633e-26, -1.669054551301515e-18, -3.770584713643612e-26]","[0.5185318059688915, 0.0428803855586123, 0.31200415189964353, 0.04288039224667554]","[6.399220052686421, 7.654732913460475, 6.326175121179197, 7.6525778698757545]"
ROI_8_0,saudavel,"(286, 166)","(247, 206)",28,28,1.3764068496243025,"[0.0009340459031719926, 1.2119250019632203e-10, 6.269831097046205e-13, 5.165682126000943e-13, 2.879363019924392e-25, 1.007253871321827e-18, -5.930922348529266e-26]","[0.5185709405794215, 0.030357473525273064, 0.29383393870171526, 0.030357485814974102]","[6.771125106150344, 7.892543797296465, 6.384726262060796, 7.893836488887714]"
ROI_8_1,saudavel,"(309, 207)","(236, 201)",28,28,1.0610705171894563,"[0.0012252045678546038, 3.2327646596450667e-10, 1.0754948657895373e-13, 7.462024375013257e-14, -5.71389451652857e-28, 5.7788768426688725e-19, 6.660346759383219e-27]","[0.5185387300331302, 0.03323845044817768, 0.29804797765828034, 0.033238443862061866]","[6.723861495441669, 7.841559603198764, 6.3926627699973055, 7.838819882982934]"
ROI_8_2,saudavel,"(322, 208)","(249, 211)",28,28,0.9974063400576367,"[0.001282634303518481, 1.125478653298802e-10, 2.9270538687993194e-13, 2.955896217521913e-13, 3.948268235746576e-26, 4.335181643570865e-19, 7.74642376704472e-26]","[0.5185360909978215, 0.0275548044967903, 0.28983060351701523, 0.027554782209053042]","[6.963881994958622, 8.007829618494062, 6.435340895005889, 8.005449182974845]"
ROI_8_3,saudavel,"(325, 210)","(250, 206)",28,28,0.9629492105518065,"[0.0013881601204043558, 1.7499633356365282e-10, 3.3258143972322163e-13, 1.4263168512089662e-12, 5.857560252578851e-25, 1.8556411636516152e-17, 7.886263433831095e-25]","[0.5185337901138966, 0.024738800088008786, 0.28576074680630903, 0.02473880107750166]","[6.930095160583275, 7.946048676927101, 6.387721847386845, 7.948688713634227]"
ROI_8_4,saudavel,"(321, 209)","(255, 212)",28,28,1.0080302542645638,"[0.00129683709738198, 1.963959904125493e-10, 2.6983638945040484e-14, 8.706520068774754e-14, 4.077052389775611e-27, -1.1767444098097784e-18, 1.0892339307971132e-27]","[0.5185356029247383, 0.028382154301676257, 0.2910279464997782, 0.02838214835143247]","[6.999127483740145, 8.005675242009662, 6.408535785870322, 8.007357486322656]"
ROI_8_5,saudavel,"(316, 206)","(250, 210)",28,28,1.0397904070939137,"[0.0012566012125681157, 4.739571435622295e-10, 2.253812483693513e-13, 2.091330967654427e-13, 2.9664093583571873e-26, 1.9714145794438482e-19, 3.437374851411359e-26]","[0.5185372558622913, 0.022866164983187352, 0.2830472717071649, 0.022866136800143978]","[7.029209412069258, 7.9763342736824026, 6.3797853394503345, 7.9778832923335985]"
ROI_8_6,saudavel,"(301, 205)","(251, 209)",28,28,1.0781173108976903,"[0.0011757412388056746, 2.301650626693819e-10, 2.005684703235955e-13, 1.0836729055836591e-13, 1.364608979814862e-26, 1.5053757483115786e-19, 8.308385578567683e-27]","[0.5185398297770192, 0.02309073301958611, 0.28336804723861114, 0.023090732575594346]","[7.155914475284881, 8.07540934579263, 6.419467879132873, 8.081055268839425]"
ROI_8_7,saudavel,"(315, 198)","(262, 213)",28,28,1.058489161929794,"[0.001244998021049683, 2.8100594670841466e-10, 3.0452697618274987e-13, 3.2151897806102653e-13, 9.929509983222182e-26, 4.045024669077109e-18, -1.618641842596295e-26]","[0.5185376056461461, 0.02824938764611387, 0.29083320480248215, 0.0282493412494708]","[7.197091004547163, 8.093935105370836, 6.435340895005889, 8.09617855121912]"
ROI_8_8,saudavel,"(318, 205)","(257, 220)",28,28,0.9845534019848801,"[0.0013014550082297669, 3.8339582778465954e-10, 1.92025215216922e-13, 1.0951383399765931e-13, -4.008503949707497e-27, -1.47920491648678e-19, -1.5366964094454964e-26]","[0.518536039441778, 0.02149683561506884, 0.2810683708949821, 0.021496829293997932]","[7.1522372235811185, 8.093887185063787, 6.443277402942397, 8.092214646039269]"
ROI_8_9,saudavel,"(323, 199)","(265, 219)",28,28,1.0084868753154972,"[0.001303452181285739, 1.9109306160004202e-10, 6.98737423287288e-13, 6.014049414274218e-13, 3.6855619078604604e-25, -6.585968589963757e-18, 1.2710752198194558e-25]","[0.5185354805271911, 0.03028966024490658, 0.2937872213178257, 0.030289677260026883]","[7.178609043201893, 8.093851977286297, 6.419467879132875, 8.092644042414916]"
ROI_9_0,saudavel,"(329, 231)","(286, 255)",28,28,1.0494793690263424,"[0.0014318020597604052, 2.2804866300476287e-10, 9.8226084103845e-13, 7.385835414209225e-13, 7.358720940080558e-26, -4.9525721953736944e-18, -6.247713838618911e-25]","[0.5185328562692583, 0.017897694639873066, 0.2758671758265905, 0.017897681084546552]","[6.908854672028834, 7.930248217514366, 6.400599277933813, 7.925407982400524]"
ROI_9_1,saudavel,"(319, 224)","(287, 249)",28,28,1.0385608473586008,"[0.0014781328490527088, 1.0738462258742416e-09, 1.167118982073597e-13, 2.6487943439136075e-13, 3.444703337982437e-28, -7.778035633033123e-18, 4.6571266319081934e-26]","[0.5185327963671418, 0.030798740165672633, 0.29452768449633304, 0.030798728414635438]","[7.022805985710093, 7.985857887697958, 6.400599277933813, 7.984185348673439]"
ROI_9_2,saudavel,"(317, 220)","(276, 252)",28,28,1.0157465304254993,"[0.001463341651202054, 1.78850719069558e-10, 2.8046576327398646e-14, 2.6307924739739646e-14, 7.054744133399226e-28, 2.6429777706424355e-19, -1.1390788704246985e-28]","[0.5185323112331007, 0.03489179705317798, 0.3004486070504258, 0.03489177907907553]","[6.537506594037779, 7.72527217339882, 6.349984644988719, 7.718360689885115]"
ROI_9_3,saudavel,"(320, 217)","(274, 256)",28,28,1.0478361715203302,"[0.0014601460210041449, 2.0865636006373654e-10, 3.398953324892001e-13, 1.1369585970567892e-12, 7.065130211515e-25, -1.4924759041821192e-17, 1.9737434455270404e-26]","[0.5185322354266421, 0.0329268089353116, 0.29760640780012226, 0.0329268024393512]","[6.76735260746038, 7.865018206273355, 6.381730676734753, 7.870234959390556]"
ROI_9_4,saudavel,"(320, 224)","(280, 245)",28,28,1.0441355906352476,"[0.001398907573605957, 2.5789022362048504e-10, 1.9699783117648539e-13, 1.8152063078885512e-13, -1.4502523829265773e-26, -1.6510032626333908e-18, 3.111160803296807e-26]","[0.5185332453698732, 0.03252151992917234, 0.2970187054089337, 0.032521518505978494]","[6.7008955834127955, 7.8093113900727325, 6.37678975412429, 7.808505702139778]"
ROI_9_5,saudavel,"(326, 226)","(282, 253)",28,28,0.9695761480142987,"[0.0015292926964447337, 4.011045396875013e-10, 3.5976557429605e-13, 8.82076176324691e-13, -1.3132266581305521e-25, -1.0715703969664727e-17, 4.792326195578369e-25]","[0.5185312065650757, 0.0335566712815331, 0.2985188997097608, 0.03355667804218723]","[6.753248891558722, 7.874898583097907, 6.419467879132873, 7.873649499169692]"
ROI_9_6,saudavel,"(320, 227)","(277, 251)",28,28,1.0178262374524056,"[0.001448912259747402, 3.3770414747731716e-10, 1.6718607050805463e-13, 3.0268088329824547e-14, 1.9020974857925563e-27, 2.6510067300014327e-19, -1.0090339055275672e-27]","[0.5185325450887542, 0.03456550480420349, 0.29997611083605846, 0.034565504804203506]","[6.912384824304621, 7.948403157065198, 6.395658355323352, 7.949938706418784]"
ROI_9_7,saudavel,"(339, 251)","(284, 254)",28,28,1.003482195553807,"[0.0014486806086319965, 2.3811202256321193e-10, 2.533726515954563e-14, 8.879379531365568e-15, 8.2544000659378e-29, 1.3701281643418863e-19, 1.0452085057640067e-28]","[0.5185322069508207, 0.053318589882464434, 0.3271017003531388, 0.053318580206367344]","[6.377126791512461, 7.61012387219415, 6.321234198568733, 7.612446908563895]"
ROI_9_8,saudavel,"(346, 239)","(289, 260)",28,28,0.8845276473804271,"[0.0016113093895724247, 1.1598510922776518e-10, 7.330475041214115e-15, 1.534534542288616e-14, 7.659414488901961e-29, -9.997896215230291e-20, -1.436040643851998e-28]","[0.5185303744258558, 0.04519788072061615, 0.31535838548944944, 0.04519787425867751]","[6.095651769853077, 7.477548469581789, 6.283496996170612, 7.469118062361106]"
ROI_9_9,saudavel,"(335, 229)","(283, 260)",28,28,0.9930447755176098,"[0.0015332016708454257, 1.5726976561810175e-10, 8.642551917087364e-13, 2.20936509977908e-14, -1.4564789779320645e-27, 2.3027387998882366e-19, 2.68314773270443e-27]","[0.5185311839817842, 0.028472635151070135, 0.29116531258052203, 0.028472635778739312]","[6.489651881099872, 7.735639181036529, 6.387721847386842, 7.737385374124954]"
ROI_10_0,saudavel,"(376, 197)","(338, 263)",28,28,1.0365669606327848,"[0.0013376941697122529, 1.4987646259308718e-09, 5.429143388122574e-13, 8.95002625300125e-13, 5.547159242754523e-25, -1.88421943391616e-17, 2.855142573159091e-25]","[0.5185347387894832, 0.01552414811005556, 0.27243105555706504, 0.015524136188810283]","[7.377656910177666, 8.207459184404625, 6.459150418815414, 8.210486353259935]"
ROI_10_1,saudavel,"(360, 179)","(335, 261)",28,28,1.1575990040711954,"[0.0012178363242933321, 2.444123489444324e-10, 4.299152312748457e-13, 2.822063622679048e-14, -2.1412913554069128e-27, 3.653628602212702e-19, -2.2532713458295082e-27]","[0.5185384838392542, 0.026354783913301007, 0.2880915102059842, 0.026354731825211065]","[6.8546223589624296, 7.959492118710063, 6.451213910878906, 7.953151768466181]"
ROI_10_2,saudavel,"(366, 181)","(343, 262)",28,28,1.1951491109023211,"[0.0011975300151843727, 8.056928526214604e-11, 2.1685692749585181e-13, 1.1329776413246811e-12, -1.8981478305320007e-25, -3.817041449023132e-18, -5.285382198662849e-25]","[0.5185394437535805, 0.028877434187957816, 0.2917389127383182, 0.02887740870811004]","[6.909296868053204, 7.93819262373906, 6.395658355323351, 7.941788728462215]"
ROI_10_3,saudavel,"(351, 172)","(342, 255)",28,28,1.1427009646302253,"[0.0011810516662101632, 1.86022828689112e-10, 2.1437987424980784e-12, 8.971581272387066e-13, 8.805178026165358e-25, 1.2159978093971867e-17, -8.790675974033355e-25]","[0.5185431104704781, 0.02052588099445904, 0.2796533681508515, 0.02052592166584001]","[7.238643284922528, 8.125654696032331, 6.427404387069385, 8.127225679609463]"
ROI_10_4,saudavel,"(307, 158)","(338, 256)",28,28,1.1008873635717156,"[0.0011922580027076877, 4.19963084208711e-10, 4.314193007973622e-14, 8.688800371142224e-14, -2.1134284893549594e-27, -7.045017761072983e-19, -4.881898949096712e-27]","[0.5185402192933865, 0.0250009685846079, 0.2861308213490406, 0.02500093622809686]","[7.157732278019396, 8.095807974495106, 6.435340895005892, 8.096343447095329]"
ROI_10_5,saudavel,"(282, 146)","(254, 202)",28,28,1.0181415759374641,"[0.0010839255032761373, 3.2582506763498305e-10, 1.7904442070908755e-13, 3.3650823906571854e-13, 3.0694041063241685e-27, 5.576131839308951e-18, 8.25417903521287e-26]","[0.5185468496837448, 0.02537624755764171, 0.28666362537403905, 0.025376249972335993]","[7.258002491603301, 8.145376357290521, 6.440281817616351, 8.143920398458395]"
ROI_10_6,saudavel,"(279, 152)","(253, 202)",28,28,0.9689484646740866,"[0.001249367392074382, 3.331070564942828e-10, 1.3875389828916068e-12, 3.300228679080267e-14, 1.8912215147648496e-27, 5.454686838917192e-19, -6.804236662317164e-27]","[0.5185371758587711, 0.017687802860926485, 0.2755569820256231, 0.017687790261592833]","[7.110416075679924, 8.082635504812925, 6.451213910878906, 8.087908900311545]"
ROI_10_7,saudavel,"(283, 145)","(259, 202)",28,28,1.043469706310584,"[0.001082207997251753, 3.7017018769857766e-10, 4.778087121685796e-13, 4.4008149864036734e-13, -1.5138051240508418e-25, 8.465960323209347e-18, 1.3344743828345687e-25]","[0.5185477664060004, 0.024123811482611824, 0.28485066792134206, 0.024123851762484043]","[7.4590826584080805, 8.244928293191341, 6.459150418815413, 8.239963328044016]"
ROI_10_8,saudavel,"(296, 153)","(258, 204)",28,28,0.9515131162574428,"[0.0012784831278972785, 6.595554635250206e-11, 1.1398124916546185e-13, 1.3809345815414971e-14, -2.746297804487792e-28, -1.0631951923496355e-19, -4.740658421859417e-28]","[0.5185364537371429, 0.026385867591652498, 0.2881393846842979, 0.02638586100553665]","[6.8307956244990375, 7.917939287806723, 6.397603692607767, 7.916473623686116]"
ROI_10_9,saudavel,"(310, 149)","(262, 202)",28,28,0.9381813329775169,"[0.001323157168481115, 2.2194825652176896e-10, 3.3068828746028644e-13, 2.7702137534967904e-13, 7.184465075828017e-27, -9.911941327691118e-19, -8.353704200781185e-26]","[0.5185349629428341, 0.024974882535440147, 0.2861005161744791, 0.024974886809796027]","[6.9437191032833985, 8.014482463902198, 6.467086926751921, 8.016164708215193]"
ROI_11_0,saudavel,"(334, 164)","(251, 183)",28,28,0.9964368513591311,"[0.0013124058468435436, 2.3832416797186616e-11, 2.9754261703200384e-13, 1.7076933081020705e-13, 8.423483708658747e-28, -7.192033122834501e-19, -3.8484459993960365e-26]","[0.5185351955713019, 0.029355889569035967, 0.29243698949057556, 0.02935589006797494]","[6.952595241335973, 7.993808725083172, 6.4432774029424, 8.002017212832136]"
ROI_11_1,saudavel,"(344, 164)","(321, 199)",28,28,1.2456306287782208,"[0.001224634252429321, 2.3043174433581222e-10, 1.07575628702705e-12, 3.356783106406825e-14, 6.229696312128632e-27, -3.281622543876925e-19, -1.371318112547009e-27]","[0.5185377920191255, 0.02641984423757136, 0.2881863657682638, 0.02641984840794649]","[6.852632693962365, 7.928456646432356, 6.411531371196366, 7.92851404558183]"
ROI_11_2,saudavel,"(351, 188)","(311, 219)",28,28,1.2085045810862287,"[0.0012221637067239657, 2.0122884331481463e-12, 5.04764666463841e-15, 2.4653451035346504e-13, -2.811488356282239e-27, 5.594475103915522e-20, -8.229848792718124e-27]","[0.5185380400461813, 0.0435516748427148, 0.31296605144537115, 0.043551663131045276]","[6.691069069072641, 7.855353834050025, 6.400599277933811, 7.85843630367007]"
